ID,台語羅馬字2,華語對譯,台語漢字,台語羅馬字,英文,freq,pos_h,,
17718,,;發明;,發明,hoat-beng5,,832,Na;VC,,
17719,,;法務;,法務,hoat-bu7,,407,Na,,
17720,,;法務部;,法務部,Hoat-bu7-pou7,,613,Nc,,
17721,,;法文;,法文,hoat-bun5,,857,Na,,
17722,,;發問;,發問,hoat-bun7,,921,VA,,
17723,,;發財;,發財,hoat-chai5,,574,VH,,
17724,,;小貨車;,發財仔,hoat-chai5-a2,,1556,,,
17725,,;法制;,法制,hoat-che3,,460,Na,,
17726,,;法則;,法則,hoat-chek,,607,Na,,
17727,,;發跡;,發跡,hoat-chek,,619,VH,,
17728,,;法政;,法政,hoat-cheng3,,558,Na,,
17729,,;發病;,發症,hoat-cheng3,,628,VH,,
17730,,;昌盛;興盛;繁榮;,發彩,hoat-chhai2,,591,VH,,
17731,,;長草;,發草,hoat-chhau2,,835,,,
17732,,;髮妻;,髮妻,hoat-chhe,,448,Na,,
17734,,;發出;,發出,hoat-chhut,,1163,VC,,
17735,,;發出來;,發出來,hoat--chhut-lai5,,3056,VR,,
17736,,;酒精過敏;,發酒瘋,hoat-chiu2-hong,,1670,,,
17738,,;發作;蜂起;,發作,hoat-choh,,976,VH,,
17739,,;發作;,發作,hoat-chok,,905,VH,,
17740,,;發源;鼻祖;,發祖,hoat-chou2,,575,Na;VI,,
17741,,;蜂起;興盛;,發水,hoat-chui2,,1209,VH,,
17742,,;法眼;,法眼,hoat-gan2,,630,Na,,
17743,,;長牙齒;,發牙,hoat-ge5,,791,,,
17744,,;長嫩芽;滋芽;發芽;萌芽;,發芽,hoat-ge5,,813,VA;VH,,
17745,,;發言;,發言,hoat-gian5,,573,VA,,
17746,,;發言人;,發言人,hoat-gian5-jin5,,2925,Na,,
17747,,;發言權;,發言權,hoat-gian5-koan5,,800,Na,,
17748,hoat-goan5-toe7,;發源地;,發源地,hoat-goan5-te7,,1298,Nc,,
17749,,;立下心願;許願;發心;發願;,發願,hoat-goan7,,1142,VA;VE,,
17750,,;法學;,法學,hoat-hak8,,1215,Na,,
17751,,;法學院;,法學院,hoat-hak8-iN7,,1347,Nc,,
17752,,;發函;,發函,hoat-ham5,,519,VC,,
17753,,;發行;,發行,hoat-heng5,,1306,VC,,
17754,,;發還;,發還,hoat-heng5,,1879,VD,,
17755,,;髮型;,髮型,hoat-heng5,,424,Na,,
17756,,;發行人;,發行人,hoat-heng5-jin5,,3670,Na,,
17757,,;發現;,發現,hoat-hian7,,1143,VE,,
17758,,;搔首弄姿;賣弄風騷;,發嬈,hoat-hiau5,,881,VA,,
17759,,;繁榮;,發花,hoat-hoe,,915,VH,,
17760,hoat-he2,;光火;冒火;起火;發脾氣;上火;,發火,hoat-hoe2,,1732,VA;VH,,
17761,hoat-he3,;發貨;,發貨,hoat-hoe3,,664,VA,,
17762,,;發回;,發回,hoat-hoe5,,928,VR,,
17763,,;法會;,法會,hoat-hoe7,,2408,Na,,
17764,,;發福;,發福,hoat-hok,,632,VH,,
17765,,;發放;,發放,hoat-hong3,,1395,VD,,
17767,,;發揮;,發揮,hoat-hui,,589,VJ,,
17768,,;焙粉;發粉;發酵粉;酵母粉;,發粉,hoat-hun2,,620,Na,,
17769,,;法醫;,法醫,hoat-i,,684,Na,,
17770,,;發炎;,發炎,hoat-iam7,,581,VH,,
17772,,;發音;,發音,hoat-im,,729,VA,,
17774,,;法院;,法院,hoat-iN7,,453,Nc,,
17775,,;發粉;,發藥,hoat-ioh8,,537,Na,,
17776,,;發育;,發育,hoat-iok8,,718,VH,,
17777,,;發揚;,發揚,hoat-iong5,,620,VC,,
17778,,;勃起;,發陽,hoat-iong5,,616,VA,,
17779,,;發揚光大;,發揚光大,hoat-iong5-kong-tai7,,3281,VB,,
17780,,;發芽;,發養,hoat-iuN2,,579,VA,,
17781,,;抽芽;發芽;,發樣,hoat-iuN7,,579,VA;VH,,
17782,,;發熱;發燒;,發熱,hoat-jiat8,,889,VH,,
17783,,;法人;,法人,hoat-jin5,,2654,Na,,
17784,,;發人深省;,發人深省,hoat-jin5-chhim-seng2,,3249,VH,,
17785,,;法界;,法界,hoat-kai3,,501,Nc,,
17786,,;發覺;,發覺,hoat-kak,,675,VK,,
17787,,;發酵;酵母;,發酵,hoat-kaN3,,500,Na;VH,,
17789,,;發糕;,發粿,hoat-ke2,,1336,,,
17790,,;法警;,法警,hoat-keng2,,532,Na,,
17791,,;發刊;,發刊,hoat-khan,,538,VB,,
17792,,;發起;,發起,hoat-khi2,,1041,VC,,
17793,,;長牙齒;,發齒,hoat-khi2,,927,,,
17794,,;發起人;,發起人,hoat-khi2-jin5,,3379,Na,,
17795,,;法紀;,法紀,hoat-ki2,,473,Na,,
17796,,;發亮;,發金,hoat-kim,,787,VH,,
17797,,;發給;,發給,hoat-kip,,2188,VR,,
17798,,;發光;發亮;,發光,hoat-kng,,923,VH,,
17799,,;發稿;,發稿,hoat-ko2,,1498,VA,,
17800,,;法官;,法官,hoat-koaN,,584,Na,,
17801,,;發汗;,發汗,hoat-koaN7,,550,VH,,
17802,,;年糕;,發粿,hoat-koe2,,1558,Na,,
17803,,;法國;,法國,Hoat-kok,,755,Nc,,
17804,,;法國人;,法國人,Hoat-kok-lang5,,3399,Na,,
17805,,;發狂;發瘋;,發狂,hoat-kong5,,660,VH,,
17806,,;發霉;,發姑,hoat-kou,,681,VH,,
17808,,;法規;,法規,hoat-kui,,570,Na,,
17809,,;發掘;,發掘,hoat-kut8,,527,VC,,
17810,,;法蘭西;,法蘭西,Hoat-lan5-se,,917,Nc,,
17811,,;發難;,發難,hoat-lan7,,1200,VA,,
17812,,;法例;,法例,hoat-le7,,524,Na,,
17813,,;法力;,法力,hoat-lek8,,756,Na,,
17814,,;法令;,法令,hoat-leng7,,508,Na,,
17815,,;發令;,發令,hoat-leng7,,601,VB,,
17816,,;法理;,法理,hoat-li2,,712,Na,,
17817,,;料理;辦理;,發落,hoat-loh8,,1197,VC,,
17818,,;發下;,發落來,hoat--loh8-lai5,,2413,VR,,
17819,,;法朗;,法朗,hoat-long2,,645,Nf,,
17820,,;法郎;,法郎,hoat-long5,,561,Nf,,
17821,,;法律;,法律,hoat-lut8,,472,Na,,
17822,,;法律系;,法律系,hoat-lut8-he7,,825,Nc,,
17823,,;法律漏洞;,法律縫,hoat-lut8-phang7,,655,,,
17824,,;發霉;著花;,發莓,hoat-m5,,1155,VH,,
17825,,;花童;,花童,hoa-tong5,,934,Na,,
17826,,;法辦;,法辦,hoat-pan7,,454,VB,,
17827,,;發包;,發包,hoat-pau,,619,VA,,
17828,,;法幣;,法幣,hoat-pe3,,429,Na,,
17829,hoat-piN7,;發病;,發病,hoat-peN7,,616,VH,,
17830,,;出兵;,發兵,hoat-peng,,650,VC,,
17831,hoat-phoe,;發信;,發批,hoat-phe,,720,VB,,
17832,,;動怒;發怒;發脾氣;,發脾氣,hoat-phi5-khi3,,1106,VA;VH,,
17833,,;發票;,發票,hoat-phio3,,468,Na,,
17834,,;發表;,發表,hoat-piau2,,626,VC,,
17835,,;法寶;,法寶,hoat-po2,,515,Na,,
17836,,;發布;,發布,hoat-pou3,,584,VE,,
17838,,;發散;,發散,hoat-san3,,563,VC,,
17839,,;發送;,發送,hoat-sang3,,675,VD,,
17840,,;發生;,發生,hoat-seng,,1566,VJ,,
17841,,;發怒;發狠;,發性,hoat-seng3,,788,VH,,
17842,hoat-seng3-toe7,;上火;動怒;發毛;發火;發怒;發脾氣;發飆;鬧脾氣;,發性地,hoat-seng3-te7,,2162,VA;VH,,
17843,,;法西斯;,法西斯,Hoat-se-su,,1161,Nc,,
17844,,;發射;,發射,hoat-sia7,,596,VC,,
17845,,;發射器;,發射器,hoat-sia7-khi3,,902,Na,,
17846,,;發射台;,發射台,hoat-sia7-tai5,,1161,Na,,
17847,,;發音;,發聲,hoat-siaN,,889,VA,,
17848,,;發洩;,發洩,hoat-siap8,,489,VC,,
17849,,;立下心願;發心;發芽;發願;,發心,hoat-sim,,1589,VA;VE,,
17850,,;發育;,發身,hoat-sin,,702,VH,,
17851,,;發熱;發燒;,發燒,hoat-sio,,1030,VH,,
17852,,;法商;,法商,hoat-siong,,585,Na,,
17853,,;發售;,發售,hoat-siu7,,534,VC,,
17854,,;發喪;,發喪,hoat-song,,464,,,
17855,,;法師;,法師,hoat-su,,822,Na,,
17856,,;法術;,法術,hoat-sut8,,406,Na,,
17857,,;發跡;發達;,發達,hoat-tat8,,601,VH,,
17858,,;法庭;,法庭,hoat-teng5,,610,Nc,,
17859,,;法定;,法定,hoat-teng7,,618,A,,
17860,,;字帖;,法帖,hoat-thiap,,406,Na,,
17861,,;法統;,法統,hoat-thong2,,398,Na,,
17862,,;法治;,法治,hoat-ti7,,852,Na,,
17863,,;法典;,法典,hoat-tian2,,411,Na,,
17864,,;發展;,發展,hoat-tian2,,953,VC,,
17865,,;發展潛力;,發展潛力,hoat-tian2-chiam5-lek8,,1513,Na,,
17866,,;發展到;,發展到,hoat-tian2-kau3,,3205,VR,,
17867,,;發展局;,發展局,hoat-tian2-kiok8,,988,Nc,,
17868,,;發電;,發電,hoat-tian7,,611,VA,,
17869,,;發電機;,發電機,hoat-tian7-ki,,987,Na,,
17870,,;引擎;,發電機,hoat-tian-ki,,919,Na,,
17871,,;法條;,法條,hoat-tiau5,,731,Na,,
17872,,;發條;,發條,hoat-tiau5,,831,Na,,
17874,,;毒性發作;,發毒,hoat-tok8,,1087,,,
17875,,;發動;,發動,hoat-tong7,,762,VC,,
17876,,;發動機;,發動機,hoat-tong7-ki,,1162,Na,,
17877,,;方法;法子;辦法;,法度,hoat-tou7,,1082,Na,,
17878,,;發為;,發為,hoat-ui5,,1322,VG,,
17879,he,;灰;白灰;,灰,hoe,,832,Na;VH,,
17880,,;花;計較;糊塗了;,花,hoe,,1808,Na;VK;VC;Nb;VH,,
17881,he2,;火;,火,hoe2,,667,Na;VH,,
17882,he2,;伙;,伙,hoe2,,439,Nf,,
17883,,;悔;,悔,hoe2,,241,b,,
17884,he2-au5,;起火點;,火喉,hoe2-au5,,848,,,
17886,he2-be2,;火繩;,火馬,hoe2-be2,,1858,Na,,
17887,he2-bu2,;底火;火種;,火母,hoe2-bo2,,1361,Na,,
17888,he2-be2,;餘燼;,火尾,hoe2-boe2,,1199,Na,,
17889,he2-chai,;火災;,火災,hoe2-chai,,815,Na,,
17890,he2-chek,;火燭;,火燭,hoe2-chek,,744,Na,,
17891,he2-cheng2,;火種;火煤;,火種,hoe2-cheng2,,1228,Na,,
17892,he2-chha5,;火柴;,火柴,hoe2-chha5,,751,Na,,
17893,he2-chhat,;封蠟;,火漆,hoe2-chhat,,584,Na,,
17894,he2-chhat,;火柴;洋火;擦;,火擦,hoe2-chhat,,855,Na;VC,,
17895,he2-chhiN,;火花;火老鴉;火星;,火星,hoe2-chheN,,1293,Na;Nb,,
17896,he2-chhiN,;火星;火花;,火星,hoe2-chheN,,1155,Na;Nb,,
17897,he2-chheng3,;火槍;,火銃,hoe2-chheng3,,783,Na,,
17898,he2-chhu2,;松鼠;,火鼠,hoe2-chhi2,,909,Na,,
17899,he2-chhia,;火車;,火車,hoe2-chhia,railway train,1348,Na,,
17900,he2-chhia-bu2,;機關車;,火車母,hoe2-chhia-bo2,,1675,Na,,
17901,he2-chhia-cham7,;火車站;,火車站,hoe2-chhia-cham7,,1760,Nc,,
17902,he2-chhiah,;火鏟;,火鍘,hoe2-chhiah,,694,,,
17903,he2-chhiam,;逮捕狀;,火籤,hoe2-chhiam,,553,,,
17904,he2-chhia-thang5,;馬陸;,火車蟲,hoe2-chhia-thang5,,1346,,,
17905,he2-chhia-thau5,;火車站;,火車頭,hoe2-chhia-thau5,,2297,Nc,,
17906,,;悔婚;,悔親,hoe2-chhin,,446,,,
17907,he2-chhit,;火柴棒;火柴;,火拭,hoe2-chhit,,900,Na,,
17908,he2-chhiu,;火焰;,火鬚,hoe2-chhiu,,710,Na,,
17909,he2-chhe5,;撥火棒;火棒;,火箠,hoe2-chhoe5,,875,Na,,
17911,he2-chi2,;火星;,火子,hoe2-chi2,,1142,Nb,,
17912,he2-chih8,;火舌;火苗;火焰;,火舌,hoe2-chih8,,872,Na,,
17913,he2-chiN3,;火箭;,火箭,hoe2-chiN3,,665,Na,,
17914,he2-chioh8,;打火石;燧石;火石;,火石,hoe2-chioh8,,1228,Na,,
17915,he2-chiu2,;火酒;酒精;,火酒,hoe2-chiu2,,859,Na,,
17916,he2-chong3,;火葬;,火葬,hoe2-chong3,,621,VC,,
17917,he2-chu-a2,;火星塞;,火珠仔,hoe2-chu-a2,,2462,Na,,
17918,he2-chui-a2,;紅鳩;,火鵻仔,hoe2-chui-a2,,1441,,,
17919,he2-chun5,;輪船;火船;汽船;,火船,hoe2-chun5,,916,Na,,
17920,he2-eh,;火災;,火厄,hoe2-eh,,813,Na,,
17921,he2-giap,;火鉗;,火夾,hoe2-giap,,655,Na,,
17922,he2-hai2,;火海;,火海,hoe2-hai2,,917,Nc,,
17923,he2-hang7,;仙人掌;,火莧,hoe2-hang7,,1410,Na,,
17924,he2-hang7-chhi3,;仙人掌;,火莧刺,hoe2-hang7-chhi3,,1630,Na,,
17925,he2-hu5,;黑角魚;,火魚,hoe2-hi5,,1084,,,
17926,he2-hiaN7,;火絨;艾絨;,火艾,hoe2-hiaN7,,594,,,
17927,he2-ho7,;狼煙;烽火;,火號,hoe2-ho7,,1085,Na,,
17929,he2-hoa3,;火化;焚化;,火化,hoe2-hoa3,,771,VC,,
17932,he2-hong5,;火氣;,火紅,hoe2-hong5,,1350,Na,,
17934,he2-hu,;灰燼;爐灰;,火灰,hoe2-hu,,676,Na,,
17936,he2-hu-khiN,;灰坑;灶窩;,火灰坑,hoe2-hu-kheN,,802,,,
17937,he2-hu-kong,;外公;,火灰公,hoe2-hu-kong,,1186,Na,,
17938,he2-hu-ma2,;外婆;,火灰媽,hoe2-hu-ma2,,1078,Na,,
17939,he2-hun,;炊煙;,火熏,hoe2-hun,,691,Na,,
17941,he2-hun,;火煙;炊煙;,火薰,hoe2-hun,,792,Na,,
17942,,;悔婚;,悔婚,hoe2-hun,,346,,,
17946,he2-hu-sek,;灰色;,火灰色,hoe2-hu-sek,,1114,Na,,
17948,he2-hu-seng3,;火暴性子;烈性;神經質;暴脾氣;,火灰性,hoe2-hu-seng3,,1443,Na;A;VH,,
17949,,;悔意;,悔意,hoe2-i3,,493,Na,,
17950,he2-iam7,;火焰;火旺;,火炎,hoe2-iam7,,690,Na,,
17951,he2-iam7,;火焰;,火焰,hoe2-iam7,,618,Na,,
17952,he2-ian,;蒸氣;火煙;煙;,火煙,hoe2-ian,,967,Na,,
17953,he2-iaN5,;螢火蟲;,火螢,hoe2-iaN5,,731,Na,,
17954,he2-ian-chhia,;火車;蒸氣車;,火煙車,hoe2-ian-chhia,,1450,Na,,
17955,he2-ian-chun5,;輪船;汽船;蒸氣船;,火煙船,hoe2-ian-chun5,,1173,Na,,
17956,he2-in2,;引柴;火紙;火捻;火媒;,火引,hoe2-in2,,864,,,
17957,he2-ioh8,;火藥;,火藥,hoe2-ioh8,,786,Na,,
17958,he2-ioh8-bi7,;火藥味;,火藥味,hoe2-ioh8-bi7,,1020,Na,,
17959,he2-iu5,;花生油;煤油;,火油,hoe2-iu5,,1159,Na,,
17960,,;悔改;,悔改,hoe2-kai2,,441,VH,,
17961,he2-koe,;火雞;扳機;,火雞,hoe2-ke,,1339,Na,,
17962,he2-keh-a2,;火星塞;,火鍥仔,hoe2-keh-a2,,1577,Na,,
17963,he2-koe-phiN7,;本性貪婪;,火雞鼻,hoe2-ke-phiN7,,1454,,,
17964,he2-khiN,;火坑;,火坑,hoe2-kheN,,662,Na,,
17965,he2-khi3,;火氣;火頭;,火氣,hoe2-khi3,,1225,Na,,
17966,he2-khi3 ong7,;火氣大;,火氣旺,hoe2-khi3 ong7,,1606,,,
17967,he2-khi3 seng7,;火氣大;,火氣盛,hoe2-khi3 seng7,,1652,,,
17968,he2-khi3 toa7,;火氣大;,火氣大,hoe2-khi3 toa7,,2872,,,
17969,he2-khiat,;火鐮;打火鐮;,火戛,hoe2-khiat,,962,,,
17971,he2-khiN5,;火鉗;,火鉗,hoe2-khiN5,,576,Na,,
17972,he2-khiu,;紅鳩;,火鳩,hoe2-khiu,,691,,,
17973,he2-khou,;火圈;,火箍,hoe2-khou,,761,,,
17974,he2-khun5,;篝火;,火囷,hoe2-khun5,,575,Na,,
17975,he2-ki3,;小太太S;伙計;店員;,伙計,hoe2-ki3,,1392,Na,,
17976,he2-ki3,;伙計;店員;股東;姘婦;姨太太;情婦;夥計;,夥計,hoe2-ki3,,1210,Na,,
17977,he2-kiaN3,;反射鏡;凸透鏡;,火鏡,hoe2-kiaN3,,789,Na,,
17978,he2-kiap,;火災;,火劫,hoe2-kiap,,602,Na,,
17979,he2-kiap,;火剪;,火夾,hoe2-kiap,,714,,,
17980,he2-kim-chhiN,;火花;金星;螢火蟲;,火金星,hoe2-kim-chheN,,1587,Na;Nb,,
17981,he2-kim-kou,;螢火蟲;瑩火蟲;,火金姑,hoe2-kim-kou,,1410,Na,,
17982,he2-kip,;火急;,火急,hoe2-kip,,731,VH,,
17983,he2-kng,;火光;,火光,hoe2-kng,,988,Na,,
17984,he2-kng2,;火筒;馬鞭魚;,火管,hoe2-kng2,,938,,,
17985,he2-kng2-tek,;火管竹;,火管竹,hoe2-kng2-tek,,1084,,,
17986,he2-ko,;火鍋;鍋子;,火鍋,hoe2-ko,,1086,Na,,
17987,,;悔過;,悔過,hoe2-ko3,,1337,VH,,
17988,,;悔過書;,悔過書,hoe2-ko3-su,,2144,Na,,
17989,he2-koan3,;燙手山芋;爆裂彈;,火罐,hoe2-koan3,,1046,Na,,
17990,he2-kong5,;急躁;,火狂,hoe2-kong5,,739,VH,,
17992,he2-lang,;手爐;火籠;,火籠,hoe2-lang,,1010,,,
17993,he2-lek8,;火力;,火力,hoe2-lek8,,996,Na,,
17994,he2-leng5,;火繩;,火龍,hoe2-leng5,,1064,Na,,
17995,he2-leng5-soh,;火繩;,火龍索,hoe2-leng5-soh,,1201,Na,,
17996,he2-liong5-chu,;火龍珠;,火龍珠,hoe2-liong5-chu,,2039,,,
17997,he2-liong5-ko2,;火龍果;,火龍果,hoe2-liong5-ko2,,2174,,,
17998,he2-lo7,;焦黑;,火烙,hoe2-lo7,,820,VH,,
18000,he2-lou,;焦黑;,火烙,hoe2-lou,,711,VH,,
18001,he2-lou5,;火爐;,火爐,hoe2-lou5,,672,Na,,
18002,he2-lou7,;防火巷;,火路,hoe2-lou7,,998,Nc,,
18003,he2-lui5,;地雷;,火雷,hoe2-lui5,,681,Na,,
18004,he2-lun5-chhia,;火車;,火輪車,hoe2-lun5-chhia,,1229,Na,,
18005,he2-lun5-chun5,;輪船;,火輪船,hoe2-lun5-chun5,,915,Na,,
18006,he2-mi5,;火絨;,火綿,hoe2-mi5,,667,,,
18007,he2-mou7-saN-tng7,;火冒三丈;,火冒三丈,hoe2-mou7-saN-tng7,,3108,VH,,
18008,he2-ngoeh,;火剪;火鉗;,火鋏,hoe2-ngeh,,676,Na,,
18009,he2-la7,;火棒;撥火棒;,火撓,hoe2-ngiau2,,759,Na,,
18010,,;悔悟;,悔悟,hoe2-ngou7,,236,VH,,
18011,he2-oaN2,;燈盞;,火碗,hoe2-oaN2,,632,Na,,
18012,he2-pan-khiu,;紅鳩;,火斑鳩,hoe2-pan-khiu,,783,,,
18013,he2-pe2,;火把;火炬;,火把,hoe2-pe2,,1588,Na,,
18014,he2-phau3,;煙火;,火炮,hoe2-phau3,,609,Na,,
18015,he2-phau3,;火砲;,火砲,hoe2-phau3,,578,Na,,
18016,he2-phio3,;逮捕狀;,火票,hoe2-phio3,,542,,,
18017,,;夥伴;,夥伴,hoe2-phoaN7,,401,Na,,
18018,he2-sai2,;火花;火星;灰燼;餘燼;燈花;燭花;小火星;,火屎,hoe2-sai2,,1438,Na;Nb,,
18019,he2-seng,;火星;,火星,hoe2-seng,,1000,Nb,,
18020,he2-seng3,;火暴性子;性情爆烈;烈性;,火性,hoe2-seng3,,1202,A,,
18021,he2-se3,;火勢;,火勢,hoe2-si3,,1046,Na,,
18022,he2-siong7-ka-iu5,;火上加油;,火上加油,hoe2-siang7-ka-iu5,,3509,VH,,
18023,,;悔悟;,悔心,hoe2-sim,,821,VH,,
18024,he2-sin5,;火神;祝融;,火神,hoe2-sin5,,956,Na,,
18025,he2-sin5-ia5,;火神;祝融;,火神爺,hoe2-sin5-ia5,,1120,Na,,
18026,he2-sio,;火災;火警;失火;焚燒;火燒;著火;,火燒,hoe2-sio,,1505,Na;VC;VH,,
18027,he2-sio-a2,;赤頸鴨;,火燒仔,hoe2-sio-a2,,1637,,,
18028,he2-sio-bi7,;焦味;燒焦味;,火燒味,hoe2-sio-bi7,,1141,,,
18029,he2-sio-bin7,;面熟;,火燒面,hoe2-sio-bin7,,1242,VH,,
18030,he2-sio-chhu3,;火災;失火;房子失火;房子著火;,火燒厝,hoe2-sio-chhu3,,2014,Na;VH,,
18031,he2-sio-chiu2,;燒刀子;,火燒酒,hoe2-sio-chiu2,,1286,,,
18032,he2-sio-hun5,;紅霞;,火燒雲,hoe2-sio-hun5,,1184,Na,,
18033,he2-sio-kho,;刺栲;栲樹;鉤栗;,火燒柯,hoe2-sio-kho,,1179,,,
18034,he2-sio-kiN,;大蘇打;火鹼;苛性鈉;純鹼;氫氣化鈉;燒鹼;,火燒鹼,hoe2-sio-kiN,,2251,Na,,
18036,he2-siong,;火傷;灼傷;,火傷,hoe2-siong,,928,VR;Na,,
18037,he2-sio-pou,;焦土;旱災;旱魃;,火燒埔,hoe2-sio-pou,,1078,Na,,
18038,he2-sio-sim,;五內俱焚;火燒心;急火攻心;軸承過熱;,火燒心,hoe2-sio-sim,,2884,,,
18039,he2-sio-soaN,;山林失火;火燒山;,火燒山,hoe2-sio-soaN,,1718,,,
18040,he2-sio-to,;燒刀子;,火燒刀,hoe2-sio-to,,1370,,,
18041,he2-sit8,;伙食;,伙食,hoe2-sit8,,800,Na,,
18042,he2-soaN,;火山;,火山,hoe2-soaN,,1082,Na,,
18043,,;賄選;,賄選,hoe2-soan2,,436,VA,,
18044,he2-sok,;火速;,火速,hoe2-sok,,656,Dd,,
18045,he2-thang,;手爐;,火窗,hoe2-thang,,909,,,
18046,he2-thau5,;炊事;,火頭,hoe2-thau5,,1311,Na,,
18047,he2-thau5-kun,;火夫;伙伕;,火頭軍,hoe2-thau5-kun,,1507,,,
18048,he2-thau5-kun,;伙夫;伙伕;炊事兵;,伙頭軍,hoe2-thau5-kun,,1336,,,
18049,he2-thio,;火鏟;,火挑,hoe2-thio,,606,,,
18050,he2-thng3-tioh8,;灼傷;,火燙著,hoe2-thng3-tioh8,,1711,VR,,
18051,he2-thoaN3,;木炭;煤;,火炭,hoe2-thoaN3,,621,Na,,
18052,he2-thoaN3-bu2,;火炭母;,火炭母,hoe2-thoaN3-bo2,,1163,,,
18053,he2-thoaN3-pit,;炭筆;,火炭筆,hoe2-thoaN3-pit,,701,Na,,
18054,he2-thoaN3-thau5,;圓葉鴨跖草;,火炭頭,hoe2-thoaN3-thau5,,1439,,,
18055,he2-thui2,;火腿;,火腿,hoe2-thui2,,635,Na,,
18056,he2-thun5-lou,;鍋煙;,火塵烙,hoe2-thun5-lou,,680,,,
18057,he2-tu7,;筷子;火鉗;火箸;,火箸,hoe2-ti7,,1390,Na,,
18058,he2-tiam2,;黑星笛鯛;,火點,hoe2-tiam2,,1020,,,
18059,he2-tiaN2,;鍋爐;戶口;火爐;,火鼎,hoe2-tiaN2,,828,Na,,
18060,he2-tiuN5,;火場;,火場,hoe2-tiuN5,,813,Nc,,
18061,he2-to,;火刀;火鐮;打火鐮;,火刀,hoe2-to,,1256,,,
18062,he2-toa3-chhng,;帶狀皰疹;,火帶瘡,hoe2-toa3-chhng,,1725,,,
18063,he2-toa7,;火大;,火大,hoe2-toa7,,2546,VH,,
18064,he2-to-chioh8,;打火石;燧石;,火刀石,hoe2-to-chioh8,,1528,Na,,
18066,he2-toh8,;火大;光火;,火著,hoe2-toh8,,2134,VH,,
18067,he2-to-khiat,;火鐮;打火鐮;,火刀戛,hoe2-to-khiat,,1300,,,
18068,,;夥同;,夥同,hoe2-tong5,,656,VC,,
18070,he3,;貨;,貨,hoe3,,391,Na,,
18071,he3,;歲;,歲,hoe3,,615,Nf,,
18072,,;廢;,廢,hoe3,,262,VC,,
18073,,;廢無;,廢無,hoe3-bo5,,2423,,,
18074,he3-be2,;存貨;貨底;殘貨;,貨尾,hoe3-boe2,,1177,Na,,
18075,he3-but8,;貨物;,貨物,hoe3-but8,,566,Na,,
18076,he3-but8-chhia,;貨物車;,貨物車,hoe3-but8-chhia,,1125,,,
18077,,;廢物利用;,廢物利用,hoe3-but8-li7-iong7,,2053,VA,,
18078,he3-but8-se3,;貨物稅;,貨物稅,hoe3-but8-soe3,,855,Na,,
18079,he3-chhau2,;貨色;,貨草,hoe3-chhau2,,594,Na,,
18080,he3-chhia,;貨車;,貨車,hoe3-chhia,truck; freight-car; freight-train;,878,Na,,
18081,he3-chhut,;歲出;,歲出,hoe3-chhut,,1236,Na,,
18082,,;廢止;,廢止,hoe3-chi2,,476,VC,,
18083,,;廢紙;,廢紙,hoe3-choa2,,403,Na,,
18084,he3-chu2,;貨主;,貨主,hoe3-chu2,,575,Na,,
18085,,;廢水;,廢水,hoe3-chui2,,1090,Na,,
18086,he3-chun5,;貨船;,貨船,hoe3-chun5,,558,Na,,
18087,he3-goan5,;貨源;,貨源,hoe3-goan5,,498,Na,,
18088,,;廢墟;,廢墟,hoe3-hi,,686,Na,,
18089,,;退婚;,廢婚,hoe3-hun,,377,VB,,
18090,he3-iuN7,;貨樣;,貨樣,hoe3-iuN7,,460,Na,,
18091,,;人渣;廢人;廢物;,廢人,hoe3-jin5,,2589,Na,,
18092,he3-jip8,;歲入;,歲入,hoe3-jip8,,822,Na,,
18093,he3-ke2,;傢伙;,貨粿,hoe3-ke2,,1272,Na,,
18094,he3-ke3,;貨價;,貨價,hoe3-ke3,,495,Na,,
18095,he3-kha,;下腳;承銷商;,貨腳,hoe3-kha,,1302,,,
18096,,;廢氣;,廢氣,hoe3-khi3,,670,Na,,
18097,,;廢棄;,廢棄,hoe3-khi3,,517,VC,,
18098,,;廢棄物;,廢棄物,hoe3-khi3-but8,,769,Na,,
18099,he3-khoan2,;貨款;,貨款,hoe3-khoan2,,672,Na,,
18100,he3-kiaN7,;貨物;貨品;,貨件,hoe3-kiaN7,,512,Na,,
18101,he3-kui7,;貨櫃;,貨櫃,hoe3-kui7,,454,Na,,
18102,he3-kui7-chhia,;貨櫃車;,貨櫃車,hoe3-kui7-chhia,,1017,Na,,
18103,,;廢料;,廢料,hoe3-liau7,,315,Na,,
18104,he3-lun5,;貨輪;,貨輪,hoe3-lun5,,485,Na,,
18105,he3-pan7,;貨品;貨樣;樣品;,貨扮,hoe3-pan7,,457,Na,,
18106,he3-pan7,;貨色;貨品;,貨範,hoe3-pan7,,428,Na,,
18107,he3-pe3,;貨幣;,貨幣,hoe3-pe3,,436,Na,,
18108,,;廢票;,廢票,hoe3-phio3,,247,Na,,
18110,he3-sek,;貨色;,貨色,hoe3-sek,,737,Na,,
18111,he3-siaN,;年紀;年歲;歲數;,歲聲,hoe3-siaN,,1196,Na,,
18112,he3-siaN,;年紀;年歲;歲數;聲;,歲聲,hoe3-siaN,,1386,Na;Nf;b,,
18113,he3-sin,;質地;,貨身,hoe3-sin,,682,Na,,
18114,he3-siu7,;陽壽;歲命;壽命;,歲壽,hoe3-siu7,,777,Na,,
18115,he3-siu7,;歲壽;壽數;,歲壽,hoe3-siu7,,766,Na,,
